title,source,url,timestamp
Justice Department reaches $100 million settlement with two companies in Baltimore bridge collapse,CNN,https://edition.cnn.com/2024/10/24/politics/justice-department-settlement-baltimore-bridge-collapse/index.html,2024-10-25 10:24:10.994829
"again asks court to dismiss January 6 criminal case, saying special counsel is unconstitutional",CNN,https://edition.cnn.com/2024/10/24/politics/trump-jack-smith-january-6-case/index.html,2024-10-25 10:24:10.995840
"County judge strikes down Ohio abortion ban, citing voter-approved reproductive rights amendment",CNN,https://edition.cnn.com/2024/10/24/politics/ohio-abortion-ban-amendment/index.html,2024-10-25 10:24:10.995840
FBI zeroing in on where leaked US intel documents were printed,CNN,https://edition.cnn.com/2024/10/24/politics/fbi-zeroing-leaked-us-intel-documents-printed/index.html,2024-10-25 10:24:10.995840
Gaza hostage and ceasefire talks are set to resume but hopes for a breakthrough before the US election are low,CNN,https://edition.cnn.com/2024/10/24/politics/gaza-hostage-and-ceasefire-talks-us-election/index.html,2024-10-25 10:24:10.995840
Federal appeals court could rule soon on Biden’s student loan repayment plan. Here’s what borrowers need to know,CNN,https://edition.cnn.com/2024/10/24/politics/student-loans-save-plan-court/index.html,2024-10-25 10:24:10.995840
Biden expected to apologize for federal government’s role in Indian boarding schools,CNN,https://edition.cnn.com/2024/10/24/politics/joe-biden-apology-native-american-boarding-schools/index.html,2024-10-25 10:24:10.995840
Sell the Steal: How Michael Flynn built a business and MAGA following out of election denialism,CNN,https://edition.cnn.com/2024/10/24/politics/michael-flynn-election-denialism-business-maga/index.html,2024-10-25 10:24:10.995840
House GOP committee that oversees elections hired two former Trump officials involved in 2020 fake elector scheme,CNN,https://edition.cnn.com/2024/10/24/politics/house-gop-committee-trump-fake-elector-scheme/index.html,2024-10-25 10:24:10.995840
Beyoncé to appear alongside Harris at Houston rally,CNN,https://edition.cnn.com/2024/10/24/politics/beyonce-kamala-harris-rally/index.html,2024-10-25 10:24:10.996836
Trump says he’d fire Jack Smith quickly if he wins another term in office,CNN,https://edition.cnn.com/2024/10/24/politics/donald-trump-jack-smith/index.html,2024-10-25 10:24:10.996836
Biden makes clear AI can’t launch nukes as he looks to harness new technology’s power,CNN,https://edition.cnn.com/2024/10/24/politics/joe-biden-artificial-intelligence-nuclear-weapons/index.html,2024-10-25 10:24:10.996836
"After news of DOJ warning, Elon Musk’s super PAC didn’t announce ‘daily’ lottery winner on Wednesday",CNN,https://edition.cnn.com/2024/10/24/politics/elon-musk-super-pac-lottery-winner-doj-warning/index.html,2024-10-25 10:24:10.996836
Fact-checking Harris’ CNN town hall in Pennsylvania,CNN,https://edition.cnn.com/2024/10/23/politics/fact-check-harris-town-hall/index.html,2024-10-25 10:24:10.996836
US and Israel warn of potential attack on tourist locations in Sri Lanka,CNN,https://edition.cnn.com/2024/10/23/politics/us-israel-warn-potential-attack-sri-lanka/index.html,2024-10-25 10:24:10.996836
"Explore key dates, events and deadlines for the 2024 election",CNN,https://cnn.it/3vC62PR,2024-10-25 10:24:10.996836
2024 elections glossary,CNN,https://cnn.it/48dUqAp,2024-10-25 10:24:10.997833
Federal judge halts Virginia’s pre-election voter roll purge aimed at suspected noncitizens,CNN,https://edition.cnn.com/2024/10/25/politics/virginia-voter-purge-noncitizens/index.html,2024-10-25 10:24:11.006341
Harris to deliver address on reproductive freedom at Texas rally featuring Beyoncé,CNN,https://edition.cnn.com/2024/10/25/politics/harris-reproductive-rights-texas-beyonce/index.html,2024-10-25 10:24:11.006341
Election workers prepare to handle ‘concerning list’ of poll watchers who could disrupt the vote,CNN,https://edition.cnn.com/2024/10/25/politics/poll-watchers-concerns/index.html,2024-10-25 10:24:11.006341
Meet the Pennsylvania nuns falsely accused of voter fraud,CNN,https://edition.cnn.com/2024/10/25/politics/benedictine-sisters-of-erie-pennsylvania-election-fraud-viral/index.html,2024-10-25 10:24:11.007342
"In race for Congress, Democrats burn through cash while outraising Republicans in final election sprint, new filings show",CNN,https://edition.cnn.com/2024/10/25/politics/campaign-fundraising-house-senate/index.html,2024-10-25 10:24:11.007342
"Elon Musk keeps up pro-Trump spending spree as Harris continues to dominate money race, new filings show",CNN,https://edition.cnn.com/2024/10/25/politics/fundraising-takeaways-elon-musk-harris-trump/index.html,2024-10-25 10:24:11.007342
"Elon Musk’s super PAC awards $1 million prizes to 2 registered voters, despite DOJ warning",CNN,https://edition.cnn.com/2024/10/25/politics/elon-musk-super-pac-winners-doj-warning/index.html,2024-10-25 10:24:11.007342
"Hillary Clinton says Trump is ‘more unhinged, more unstable’ than in 2016",CNN,https://edition.cnn.com/2024/10/25/politics/hillary-clinton-trump-harris-election/index.html,2024-10-25 10:24:11.007342
Obama again feels the ‘fierce urgency of now’ as Trump eyes return to power,CNN,https://edition.cnn.com/2024/10/25/politics/obama-harris-springsteen-election-analysis/index.html,2024-10-25 10:24:11.007342
People are calling Trump a fascist. What does that mean?,CNN,https://edition.cnn.com/2024/10/24/politics/fascism-trump-what-matters/index.html,2024-10-25 10:24:11.007342
What are your questions about the election?,CNN,https://edition.cnn.com/2024/10/17/politics/election-questions-callout/index.html,2024-10-25 10:24:11.007342
Key lines to understand the Kamala Harris town hall on CNN,CNN,https://edition.cnn.com/2024/10/24/politics/key-lines-harris-town-hall-what-matters/index.html,2024-10-25 10:24:11.008341
Fascism and food prices: the issues driving the last 12 days of the election,CNN,https://edition.cnn.com/2024/10/24/politics/harris-fascism-grocery-prices-analysis/index.html,2024-10-25 10:24:11.008341
Democrats seize on new suggestions of Trump’s extremism in the campaign’s final stretch,CNN,https://edition.cnn.com/2024/10/23/politics/trump-hitler-democratic-warnings-analysis/index.html,2024-10-25 10:24:11.008341
The House and Senate could make history this election,CNN,https://edition.cnn.com/2024/10/22/politics/senate-house-election-history/index.html,2024-10-25 10:24:11.008341
Behind CNN’s investigation on deceptive political fundraising that costs elderly donors their retirement savings,CNN,https://edition.cnn.com/2024/10/22/politics/election-fundraising-donors-what-matters/index.html,2024-10-25 10:24:11.008341
18 million early votes and counting. Here’s what we know,CNN,https://edition.cnn.com/2024/10/22/politics/early-voting-numbers-what-matters/index.html,2024-10-25 10:24:11.008341
Michigan autoworkers see more enthusiasm for Harris — but also more sexism and racism,CNN,https://edition.cnn.com/2024/10/21/politics/michigan-auto-workers-harris-trump/index.html,2024-10-25 10:24:11.009342
Milwaukee’s Black voters expose cracks in Democratic foundation for Harris,CNN,https://edition.cnn.com/2024/10/11/politics/milwaukee-black-voters-kamala-harris/index.html,2024-10-25 10:24:11.009342
"Fact check: Trump, on a lying spree, made at least 40 separate false claims in two Pennsylvania speeches",CNN,https://edition.cnn.com/2024/10/10/politics/fact-check-trump-pennsylvania-speeches/index.html,2024-10-25 10:24:11.009342
Fact check: Trump makes at least 11 false claims in foreign policy interview,CNN,https://edition.cnn.com/2024/10/08/politics/fact-check-trump-false-claims-foreign-policy/index.html,2024-10-25 10:24:11.009342
campaign manager shared posts in 2021 saying Trump’s lies caused the violence on January 6,CNN,https://edition.cnn.com/2024/10/23/politics/trump-campaign-manager-january-6/index.html,2024-10-25 10:24:11.010341
"KFile: Kamala Harris pledged to prosecute oil companies over emissions. Now, she’s praising their record US production",CNN,https://edition.cnn.com/2024/10/15/politics/harris-oil-companies-emissions-kfile/index.html,2024-10-25 10:24:11.010341
Weeks to Election Day. Here’s what to watch,CNN,https://edition.cnn.com/2024/10/05/politics/election-day-one-month-what-matters/index.html,2024-10-25 10:24:11.010341
The electorate is changing. Here’s what that means for Trump and Harris,CNN,https://edition.cnn.com/2024/10/22/politics/changing-electorate-trump-harris-analysis/index.html,2024-10-25 10:24:11.010341
Former Sports Illustrated swimsuit model says Trump groped her to show off for Jeffrey Epstein,CNN,https://edition.cnn.com/2024/10/24/politics/stacey-williams-donald-trump-jeffrey-epstein/index.html,2024-10-25 10:24:11.010341
Democratic lawmaker faces GOP challenge over voter registration,CNN,https://edition.cnn.com/2024/10/24/politics/sykes-voter-challenge-congress/index.html,2024-10-25 10:24:11.010341
Harris and Obama use first joint campaign event to rally voters in battleground Georgia,CNN,https://edition.cnn.com/2024/10/24/politics/obama-harris-campaign-appearance-election/index.html,2024-10-25 10:24:11.011341
Trump says US is ‘like a garbage can for the world’ as he rails against illegal immigration,CNN,https://edition.cnn.com/2024/10/24/politics/trump-us-garbage-can-immigration/index.html,2024-10-25 10:24:11.011341
"Federal agency closes investigation into RFK Jr. over dead whale carcass, saying allegation unfounded",CNN,https://edition.cnn.com/2024/10/24/politics/rfk-jr-dead-whale-investigation-closed/index.html,2024-10-25 10:24:11.011341
Justice Department reaches $100 million settlement with two companies in Baltimore bridge collapse,CNN,https://edition.cnn.com/2024/10/24/politics/justice-department-settlement-baltimore-bridge-collapse/index.html,2024-10-25 10:24:11.011341
"again asks court to dismiss January 6 criminal case, saying special counsel is unconstitutional",CNN,https://edition.cnn.com/2024/10/24/politics/trump-jack-smith-january-6-case/index.html,2024-10-25 10:24:11.011341
"County judge strikes down Ohio abortion ban, citing voter-approved reproductive rights amendment",CNN,https://edition.cnn.com/2024/10/24/politics/ohio-abortion-ban-amendment/index.html,2024-10-25 10:24:11.011341
FBI zeroing in on where leaked US intel documents were printed,CNN,https://edition.cnn.com/2024/10/24/politics/fbi-zeroing-leaked-us-intel-documents-printed/index.html,2024-10-25 10:24:11.011341
Gaza hostage and ceasefire talks are set to resume but hopes for a breakthrough before the US election are low,CNN,https://edition.cnn.com/2024/10/24/politics/gaza-hostage-and-ceasefire-talks-us-election/index.html,2024-10-25 10:24:11.011341
Federal appeals court could rule soon on Biden’s student loan repayment plan. Here’s what borrowers need to know,CNN,https://edition.cnn.com/2024/10/24/politics/student-loans-save-plan-court/index.html,2024-10-25 10:24:11.012343
Biden expected to apologize for federal government’s role in Indian boarding schools,CNN,https://edition.cnn.com/2024/10/24/politics/joe-biden-apology-native-american-boarding-schools/index.html,2024-10-25 10:24:11.012343
Sell the Steal: How Michael Flynn built a business and MAGA following out of election denialism,CNN,https://edition.cnn.com/2024/10/24/politics/michael-flynn-election-denialism-business-maga/index.html,2024-10-25 10:24:11.012343
House GOP committee that oversees elections hired two former Trump officials involved in 2020 fake elector scheme,CNN,https://edition.cnn.com/2024/10/24/politics/house-gop-committee-trump-fake-elector-scheme/index.html,2024-10-25 10:24:11.012343
Beyoncé to appear alongside Harris at Houston rally,CNN,https://edition.cnn.com/2024/10/24/politics/beyonce-kamala-harris-rally/index.html,2024-10-25 10:24:11.012343
Trump says he’d fire Jack Smith quickly if he wins another term in office,CNN,https://edition.cnn.com/2024/10/24/politics/donald-trump-jack-smith/index.html,2024-10-25 10:24:11.012343
Biden makes clear AI can’t launch nukes as he looks to harness new technology’s power,CNN,https://edition.cnn.com/2024/10/24/politics/joe-biden-artificial-intelligence-nuclear-weapons/index.html,2024-10-25 10:24:11.012343
"After news of DOJ warning, Elon Musk’s super PAC didn’t announce ‘daily’ lottery winner on Wednesday",CNN,https://edition.cnn.com/2024/10/24/politics/elon-musk-super-pac-lottery-winner-doj-warning/index.html,2024-10-25 10:24:11.012343
Fact-checking Harris’ CNN town hall in Pennsylvania,CNN,https://edition.cnn.com/2024/10/23/politics/fact-check-harris-town-hall/index.html,2024-10-25 10:24:11.012343
US and Israel warn of potential attack on tourist locations in Sri Lanka,CNN,https://edition.cnn.com/2024/10/23/politics/us-israel-warn-potential-attack-sri-lanka/index.html,2024-10-25 10:24:11.012343
"Explore key dates, events and deadlines for the 2024 election",CNN,https://cnn.it/3vC62PR,2024-10-25 10:24:11.012343
2024 elections glossary,CNN,https://cnn.it/48dUqAp,2024-10-25 10:24:11.013847
Follow CNN Politics,CNN,https://facebook.com/cnnpolitics,2024-10-25 10:24:11.033343
Federal judge halts Virginia’s pre-election voter roll purge aimed at suspected noncitizens,CNN,https://edition.cnn.com/2024/10/25/politics/virginia-voter-purge-noncitizens/index.html,2024-10-25 10:24:11.036843
Federal judge halts Virginia’s pre-election voter roll purge aimed at suspected noncitizens,CNN,https://edition.cnn.com/2024/10/25/politics/virginia-voter-purge-noncitizens/index.html,2024-10-25 10:24:11.039384
Federal judge halts Virginia’s pre-election voter roll purge aimed at suspected noncitizens,CNN,https://edition.cnn.com/2024/10/25/politics/virginia-voter-purge-noncitizens/index.html,2024-10-25 10:24:11.041384
Federal judge halts Virginia’s pre-election voter roll purge aimed at suspected noncitizens,CNN,https://edition.cnn.com/2024/10/25/politics/virginia-voter-purge-noncitizens/index.html,2024-10-25 10:24:11.042384
Harris to deliver address on reproductive freedom at Texas rally featuring Beyoncé,CNN,https://edition.cnn.com/2024/10/25/politics/harris-reproductive-rights-texas-beyonce/index.html,2024-10-25 10:24:11.042384
Election workers prepare to handle ‘concerning list’ of poll watchers who could disrupt the vote,CNN,https://edition.cnn.com/2024/10/25/politics/poll-watchers-concerns/index.html,2024-10-25 10:24:11.042384
Meet the Pennsylvania nuns falsely accused of voter fraud,CNN,https://edition.cnn.com/2024/10/25/politics/benedictine-sisters-of-erie-pennsylvania-election-fraud-viral/index.html,2024-10-25 10:24:11.042384
"In race for Congress, Democrats burn through cash while outraising Republicans in final election sprint, new filings show",CNN,https://edition.cnn.com/2024/10/25/politics/campaign-fundraising-house-senate/index.html,2024-10-25 10:24:11.042384
"Elon Musk keeps up pro-Trump spending spree as Harris continues to dominate money race, new filings show",CNN,https://edition.cnn.com/2024/10/25/politics/fundraising-takeaways-elon-musk-harris-trump/index.html,2024-10-25 10:24:11.043384
"Elon Musk’s super PAC awards $1 million prizes to 2 registered voters, despite DOJ warning",CNN,https://edition.cnn.com/2024/10/25/politics/elon-musk-super-pac-winners-doj-warning/index.html,2024-10-25 10:24:11.043384
"Hillary Clinton says Trump is ‘more unhinged, more unstable’ than in 2016",CNN,https://edition.cnn.com/2024/10/25/politics/hillary-clinton-trump-harris-election/index.html,2024-10-25 10:24:11.043384
Obama again feels the ‘fierce urgency of now’ as Trump eyes return to power,CNN,https://edition.cnn.com/2024/10/25/politics/obama-harris-springsteen-election-analysis/index.html,2024-10-25 10:24:11.043384
Obama again feels the ‘fierce urgency of now’ as Trump eyes return to power,CNN,https://edition.cnn.com/2024/10/25/politics/obama-harris-springsteen-election-analysis/index.html,2024-10-25 10:24:11.044384
People are calling Trump a fascist. What does that mean?,CNN,https://edition.cnn.com/2024/10/24/politics/fascism-trump-what-matters/index.html,2024-10-25 10:24:11.044384
What are your questions about the election?,CNN,https://edition.cnn.com/2024/10/17/politics/election-questions-callout/index.html,2024-10-25 10:24:11.044384
Key lines to understand the Kamala Harris town hall on CNN,CNN,https://edition.cnn.com/2024/10/24/politics/key-lines-harris-town-hall-what-matters/index.html,2024-10-25 10:24:11.044384
Fascism and food prices: the issues driving the last 12 days of the election,CNN,https://edition.cnn.com/2024/10/24/politics/harris-fascism-grocery-prices-analysis/index.html,2024-10-25 10:24:11.044384
Democrats seize on new suggestions of Trump’s extremism in the campaign’s final stretch,CNN,https://edition.cnn.com/2024/10/23/politics/trump-hitler-democratic-warnings-analysis/index.html,2024-10-25 10:24:11.044384
The House and Senate could make history this election,CNN,https://edition.cnn.com/2024/10/22/politics/senate-house-election-history/index.html,2024-10-25 10:24:11.044384
Behind CNN’s investigation on deceptive political fundraising that costs elderly donors their retirement savings,CNN,https://edition.cnn.com/2024/10/22/politics/election-fundraising-donors-what-matters/index.html,2024-10-25 10:24:11.044384
18 million early votes and counting. Here’s what we know,CNN,https://edition.cnn.com/2024/10/22/politics/early-voting-numbers-what-matters/index.html,2024-10-25 10:24:11.045889
Michigan autoworkers see more enthusiasm for Harris — but also more sexism and racism,CNN,https://www.cnn.com/specials/politics/all-over-the-map,2024-10-25 10:24:11.047410
Michigan autoworkers see more enthusiasm for Harris — but also more sexism and racism,CNN,https://www.cnn.com/specials/politics/all-over-the-map,2024-10-25 10:24:11.048415
Michigan autoworkers see more enthusiasm for Harris — but also more sexism and racism,CNN,https://edition.cnn.com/2024/10/21/politics/michigan-auto-workers-harris-trump/index.html,2024-10-25 10:24:11.048415
Milwaukee’s Black voters expose cracks in Democratic foundation for Harris,CNN,https://edition.cnn.com/2024/10/11/politics/milwaukee-black-voters-kamala-harris/index.html,2024-10-25 10:24:11.049415
"Fact check: Trump, on a lying spree, made at least 40 separate false claims in two Pennsylvania speeches",CNN,https://www.cnn.com/politics/fact-check,2024-10-25 10:24:11.049415
"Fact check: Trump, on a lying spree, made at least 40 separate false claims in two Pennsylvania speeches",CNN,https://www.cnn.com/politics/fact-check,2024-10-25 10:24:11.050415
"Fact check: Trump, on a lying spree, made at least 40 separate false claims in two Pennsylvania speeches",CNN,https://edition.cnn.com/2024/10/10/politics/fact-check-trump-pennsylvania-speeches/index.html,2024-10-25 10:24:11.050415
Fact check: Trump makes at least 11 false claims in foreign policy interview,CNN,https://edition.cnn.com/2024/10/08/politics/fact-check-trump-false-claims-foreign-policy/index.html,2024-10-25 10:24:11.050415
campaign manager shared posts in 2021 saying Trump’s lies caused the violence on January 6,CNN,https://www.cnn.com/politics/kfile,2024-10-25 10:24:11.051415
campaign manager shared posts in 2021 saying Trump’s lies caused the violence on January 6,CNN,https://edition.cnn.com/2024/10/23/politics/trump-campaign-manager-january-6/index.html,2024-10-25 10:24:11.051415
"KFile: Kamala Harris pledged to prosecute oil companies over emissions. Now, she’s praising their record US production",CNN,https://edition.cnn.com/2024/10/15/politics/harris-oil-companies-emissions-kfile/index.html,2024-10-25 10:24:11.052415
Weeks to Election Day. Here’s what to watch,CNN,https://edition.cnn.com/2024/10/05/politics/election-day-one-month-what-matters/index.html,2024-10-25 10:24:11.052415
Weeks to Election Day. Here’s what to watch,CNN,https://edition.cnn.com/2024/10/05/politics/election-day-one-month-what-matters/index.html,2024-10-25 10:24:11.053415
The electorate is changing. Here’s what that means for Trump and Harris,CNN,https://edition.cnn.com/2024/10/22/politics/changing-electorate-trump-harris-analysis/index.html,2024-10-25 10:24:11.053415
Former Sports Illustrated swimsuit model says Trump groped her to show off for Jeffrey Epstein,CNN,https://edition.cnn.com/2024/10/24/politics/stacey-williams-donald-trump-jeffrey-epstein/index.html,2024-10-25 10:24:11.055415
Democratic lawmaker faces GOP challenge over voter registration,CNN,https://edition.cnn.com/2024/10/24/politics/sykes-voter-challenge-congress/index.html,2024-10-25 10:24:11.055415
Harris and Obama use first joint campaign event to rally voters in battleground Georgia,CNN,https://edition.cnn.com/2024/10/24/politics/obama-harris-campaign-appearance-election/index.html,2024-10-25 10:24:11.055415
Trump says US is ‘like a garbage can for the world’ as he rails against illegal immigration,CNN,https://edition.cnn.com/2024/10/24/politics/trump-us-garbage-can-immigration/index.html,2024-10-25 10:24:11.055415
"Federal agency closes investigation into RFK Jr. over dead whale carcass, saying allegation unfounded",CNN,https://edition.cnn.com/2024/10/24/politics/rfk-jr-dead-whale-investigation-closed/index.html,2024-10-25 10:24:11.055415
Justice Department reaches $100 million settlement with two companies in Baltimore bridge collapse,CNN,https://edition.cnn.com/2024/10/24/politics/justice-department-settlement-baltimore-bridge-collapse/index.html,2024-10-25 10:24:11.055415
"again asks court to dismiss January 6 criminal case, saying special counsel is unconstitutional",CNN,https://edition.cnn.com/2024/10/24/politics/trump-jack-smith-january-6-case/index.html,2024-10-25 10:24:11.055415
"County judge strikes down Ohio abortion ban, citing voter-approved reproductive rights amendment",CNN,https://edition.cnn.com/2024/10/24/politics/ohio-abortion-ban-amendment/index.html,2024-10-25 10:24:11.055415
FBI zeroing in on where leaked US intel documents were printed,CNN,https://edition.cnn.com/2024/10/24/politics/fbi-zeroing-leaked-us-intel-documents-printed/index.html,2024-10-25 10:24:11.056919
Gaza hostage and ceasefire talks are set to resume but hopes for a breakthrough before the US election are low,CNN,https://edition.cnn.com/2024/10/24/politics/gaza-hostage-and-ceasefire-talks-us-election/index.html,2024-10-25 10:24:11.056919
Federal appeals court could rule soon on Biden’s student loan repayment plan. Here’s what borrowers need to know,CNN,https://edition.cnn.com/2024/10/24/politics/student-loans-save-plan-court/index.html,2024-10-25 10:24:11.056919
Biden expected to apologize for federal government’s role in Indian boarding schools,CNN,https://edition.cnn.com/2024/10/24/politics/joe-biden-apology-native-american-boarding-schools/index.html,2024-10-25 10:24:11.056919
Sell the Steal: How Michael Flynn built a business and MAGA following out of election denialism,CNN,https://edition.cnn.com/2024/10/24/politics/michael-flynn-election-denialism-business-maga/index.html,2024-10-25 10:24:11.056919
House GOP committee that oversees elections hired two former Trump officials involved in 2020 fake elector scheme,CNN,https://edition.cnn.com/2024/10/24/politics/house-gop-committee-trump-fake-elector-scheme/index.html,2024-10-25 10:24:11.056919
Beyoncé to appear alongside Harris at Houston rally,CNN,https://edition.cnn.com/2024/10/24/politics/beyonce-kamala-harris-rally/index.html,2024-10-25 10:24:11.056919
Trump says he’d fire Jack Smith quickly if he wins another term in office,CNN,https://edition.cnn.com/2024/10/24/politics/donald-trump-jack-smith/index.html,2024-10-25 10:24:11.057924
Biden makes clear AI can’t launch nukes as he looks to harness new technology’s power,CNN,https://edition.cnn.com/2024/10/24/politics/joe-biden-artificial-intelligence-nuclear-weapons/index.html,2024-10-25 10:24:11.057924
"After news of DOJ warning, Elon Musk’s super PAC didn’t announce ‘daily’ lottery winner on Wednesday",CNN,https://edition.cnn.com/2024/10/24/politics/elon-musk-super-pac-lottery-winner-doj-warning/index.html,2024-10-25 10:24:11.057924
Fact-checking Harris’ CNN town hall in Pennsylvania,CNN,https://edition.cnn.com/2024/10/23/politics/fact-check-harris-town-hall/index.html,2024-10-25 10:24:11.057924
US and Israel warn of potential attack on tourist locations in Sri Lanka,CNN,https://edition.cnn.com/2024/10/23/politics/us-israel-warn-potential-attack-sri-lanka/index.html,2024-10-25 10:24:11.057924
"Explore key dates, events and deadlines for the 2024 election",CNN,https://cnn.it/3vC62PR,2024-10-25 10:24:11.057924
2024 elections glossary,CNN,https://cnn.it/48dUqAp,2024-10-25 10:24:11.059257
Follow CNN Politics,CNN,https://facebook.com/cnnpolitics,2024-10-25 10:24:11.064740
Federal judge halts Virginia’s pre-election voter roll purge aimed at suspected noncitizens,CNN,https://www.cnn.com/2024/10/25/politics/virginia-voter-purge-noncitizens/index.html,2024-10-25 10:24:13.427314
Harris to deliver address on reproductive freedom at Texas rally featuring Beyoncé,CNN,https://www.cnn.com/2024/10/25/politics/harris-reproductive-rights-texas-beyonce/index.html,2024-10-25 10:24:13.427314
